scientific_name,birdlife_id,cell_id,atlas_code,atlas_name,period_label,period_start_year,period_end_year,reference_year,source,source_url
Cuculus canorus,22683873,33UUT3,ebba2,EBBA2,EBBA2 (2013-2017),2013,2017,2015,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Cuculus-canorus/ebba2/occurrence/
Cuculus canorus,22683873,33UUT4,ebba2,EBBA2,EBBA2 (2013-2017),2013,2017,2015,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Cuculus-canorus/ebba2/occurrence/
Cuculus canorus,22683873,33UUU1,ebba2,EBBA2,EBBA2 (2013-2017),2013,2017,2015,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Cuculus-canorus/ebba2/occurrence/
Cuculus canorus,22683873,33UUU2,ebba2,EBBA2,EBBA2 (2013-2017),2013,2017,2015,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Cuculus-canorus/ebba2/occurrence/
Cuculus canorus,22683873,33UUU3,ebba2,EBBA2,EBBA2 (2013-2017),2013,2017,2015,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Cuculus-canorus/ebba2/occurrence/
Cuculus canorus,22683873,33UUU4,ebba2,EBBA2,EBBA2 (2013-2017),2013,2017,2015,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Cuculus-canorus/ebba2/occurrence/
Cuculus canorus,22683873,33UUV1,ebba2,EBBA2,EBBA2 (2013-2017),2013,2017,2015,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Cuculus-canorus/ebba2/occurrence/
Cuculus canorus,22683873,33UUV2,ebba2,EBBA2,EBBA2 (2013-2017),2013,2017,2015,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Cuculus-canorus/ebba2/occurrence/
Cuculus canorus,22683873,33UUV3,ebba2,EBBA2,EBBA2 (2013-2017),2013,2017,2015,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Cuculus-canorus/ebba2/occurrence/
Cuculus canorus,22683873,33UUV4,ebba2,EBBA2,EBBA2 (2013-2017),2013,2017,2015,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Cuculus-canorus/ebba2/occurrence/
Cuculus canorus,22683873,33UVA2,ebba2,EBBA2,EBBA2 (2013-2017),2013,2017,2015,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Cuculus-canorus/ebba2/occurrence/
Cuculus canorus,22683873,33UVA3,ebba2,EBBA2,EBBA2 (2013-2017),2013,2017,2015,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Cuculus-canorus/ebba2/occurrence/
Cuculus canorus,22683873,33UVB1,ebba2,EBBA2,EBBA2 (2013-2017),2013,2017,2015,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Cuculus-canorus/ebba2/occurrence/
Cuculus canorus,22683873,33UVB2,ebba2,EBBA2,EBBA2 (2013-2017),2013,2017,2015,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Cuculus-canorus/ebba2/occurrence/
Cuculus canorus,22683873,33UVB4,ebba2,EBBA2,EBBA2 (2013-2017),2013,2017,2015,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Cuculus-canorus/ebba2/occurrence/
Cuculus canorus,22683873,33UVP1,ebba2,EBBA2,EBBA2 (2013-2017),2013,2017,2015,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Cuculus-canorus/ebba2/occurrence/
Cuculus canorus,22683873,33UVP2,ebba2,EBBA2,EBBA2 (2013-2017),2013,2017,2015,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Cuculus-canorus/ebba2/occurrence/
Cuculus canorus,22683873,33UVP3,ebba2,EBBA2,EBBA2 (2013-2017),2013,2017,2015,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Cuculus-canorus/ebba2/occurrence/
Cuculus canorus,22683873,33UVP4,ebba2,EBBA2,EBBA2 (2013-2017),2013,2017,2015,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Cuculus-canorus/ebba2/occurrence/
Cuculus canorus,22683873,33UVQ1,ebba2,EBBA2,EBBA2 (2013-2017),2013,2017,2015,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Cuculus-canorus/ebba2/occurrence/
Cuculus canorus,22683873,33UVQ2,ebba2,EBBA2,EBBA2 (2013-2017),2013,2017,2015,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Cuculus-canorus/ebba2/occurrence/
Cuculus canorus,22683873,33UVQ3,ebba2,EBBA2,EBBA2 (2013-2017),2013,2017,2015,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Cuculus-canorus/ebba2/occurrence/
Cuculus canorus,22683873,33UVQ4,ebba2,EBBA2,EBBA2 (2013-2017),2013,2017,2015,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Cuculus-canorus/ebba2/occurrence/
Cuculus canorus,22683873,33UVR1,ebba2,EBBA2,EBBA2 (2013-2017),2013,2017,2015,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Cuculus-canorus/ebba2/occurrence/
Cuculus canorus,22683873,33UVR2,ebba2,EBBA2,EBBA2 (2013-2017),2013,2017,2015,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Cuculus-canorus/ebba2/occurrence/
Cuculus canorus,22683873,33UVR3,ebba2,EBBA2,EBBA2 (2013-2017),2013,2017,2015,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Cuculus-canorus/ebba2/occurrence/
Cuculus canorus,22683873,33UVR4,ebba2,EBBA2,EBBA2 (2013-2017),2013,2017,2015,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Cuculus-canorus/ebba2/occurrence/
Cuculus canorus,22683873,33UVS1,ebba2,EBBA2,EBBA2 (2013-2017),2013,2017,2015,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Cuculus-canorus/ebba2/occurrence/
Cuculus canorus,22683873,33UVS2,ebba2,EBBA2,EBBA2 (2013-2017),2013,2017,2015,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Cuculus-canorus/ebba2/occurrence/
Cuculus canorus,22683873,33UVS3,ebba2,EBBA2,EBBA2 (2013-2017),2013,2017,2015,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Cuculus-canorus/ebba2/occurrence/
Cuculus canorus,22683873,33UVS4,ebba2,EBBA2,EBBA2 (2013-2017),2013,2017,2015,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Cuculus-canorus/ebba2/occurrence/
Cuculus canorus,22683873,33UVT1,ebba2,EBBA2,EBBA2 (2013-2017),2013,2017,2015,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Cuculus-canorus/ebba2/occurrence/
Cuculus canorus,22683873,33UVT2,ebba2,EBBA2,EBBA2 (2013-2017),2013,2017,2015,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Cuculus-canorus/ebba2/occurrence/
Cuculus canorus,22683873,33UVT3,ebba2,EBBA2,EBBA2 (2013-2017),2013,2017,2015,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Cuculus-canorus/ebba2/occurrence/
Cuculus canorus,22683873,33UVT4,ebba2,EBBA2,EBBA2 (2013-2017),2013,2017,2015,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Cuculus-canorus/ebba2/occurrence/
Cuculus canorus,22683873,33UVU1,ebba2,EBBA2,EBBA2 (2013-2017),2013,2017,2015,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Cuculus-canorus/ebba2/occurrence/
Cuculus canorus,22683873,33UVU2,ebba2,EBBA2,EBBA2 (2013-2017),2013,2017,2015,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Cuculus-canorus/ebba2/occurrence/
Cuculus canorus,22683873,33UVU3,ebba2,EBBA2,EBBA2 (2013-2017),2013,2017,2015,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Cuculus-canorus/ebba2/occurrence/
Cuculus canorus,22683873,33UVU4,ebba2,EBBA2,EBBA2 (2013-2017),2013,2017,2015,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Cuculus-canorus/ebba2/occurrence/
Cuculus canorus,22683873,33UVV1,ebba2,EBBA2,EBBA2 (2013-2017),2013,2017,2015,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Cuculus-canorus/ebba2/occurrence/
Cuculus canorus,22683873,33UVV2,ebba2,EBBA2,EBBA2 (2013-2017),2013,2017,2015,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Cuculus-canorus/ebba2/occurrence/
Cuculus canorus,22683873,33UVV3,ebba2,EBBA2,EBBA2 (2013-2017),2013,2017,2015,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Cuculus-canorus/ebba2/occurrence/
Cuculus canorus,22683873,33UVV4,ebba2,EBBA2,EBBA2 (2013-2017),2013,2017,2015,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Cuculus-canorus/ebba2/occurrence/
Cuculus canorus,22683873,33UWA1,ebba2,EBBA2,EBBA2 (2013-2017),2013,2017,2015,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Cuculus-canorus/ebba2/occurrence/
Cuculus canorus,22683873,33UWA2,ebba2,EBBA2,EBBA2 (2013-2017),2013,2017,2015,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Cuculus-canorus/ebba2/occurrence/
Cuculus canorus,22683873,33UWA4,ebba2,EBBA2,EBBA2 (2013-2017),2013,2017,2015,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Cuculus-canorus/ebba2/occurrence/
Cuculus canorus,22683873,33UWB2,ebba2,EBBA2,EBBA2 (2013-2017),2013,2017,2015,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Cuculus-canorus/ebba2/occurrence/
Cuculus canorus,22683873,33UWP1,ebba2,EBBA2,EBBA2 (2013-2017),2013,2017,2015,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Cuculus-canorus/ebba2/occurrence/
Cuculus canorus,22683873,33UWP2,ebba2,EBBA2,EBBA2 (2013-2017),2013,2017,2015,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Cuculus-canorus/ebba2/occurrence/
Cuculus canorus,22683873,33UWP3,ebba2,EBBA2,EBBA2 (2013-2017),2013,2017,2015,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Cuculus-canorus/ebba2/occurrence/
Cuculus canorus,22683873,33UWP4,ebba2,EBBA2,EBBA2 (2013-2017),2013,2017,2015,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Cuculus-canorus/ebba2/occurrence/
Cuculus canorus,22683873,33UWQ1,ebba2,EBBA2,EBBA2 (2013-2017),2013,2017,2015,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Cuculus-canorus/ebba2/occurrence/
Cuculus canorus,22683873,33UWQ2,ebba2,EBBA2,EBBA2 (2013-2017),2013,2017,2015,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Cuculus-canorus/ebba2/occurrence/
Cuculus canorus,22683873,33UWQ3,ebba2,EBBA2,EBBA2 (2013-2017),2013,2017,2015,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Cuculus-canorus/ebba2/occurrence/
Cuculus canorus,22683873,33UWQ4,ebba2,EBBA2,EBBA2 (2013-2017),2013,2017,2015,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Cuculus-canorus/ebba2/occurrence/
Cuculus canorus,22683873,33UWR1,ebba2,EBBA2,EBBA2 (2013-2017),2013,2017,2015,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Cuculus-canorus/ebba2/occurrence/
Cuculus canorus,22683873,33UWR2,ebba2,EBBA2,EBBA2 (2013-2017),2013,2017,2015,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Cuculus-canorus/ebba2/occurrence/
Cuculus canorus,22683873,33UWR3,ebba2,EBBA2,EBBA2 (2013-2017),2013,2017,2015,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Cuculus-canorus/ebba2/occurrence/
Cuculus canorus,22683873,33UWR4,ebba2,EBBA2,EBBA2 (2013-2017),2013,2017,2015,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Cuculus-canorus/ebba2/occurrence/
Cuculus canorus,22683873,33UWS1,ebba2,EBBA2,EBBA2 (2013-2017),2013,2017,2015,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Cuculus-canorus/ebba2/occurrence/
Cuculus canorus,22683873,33UWS2,ebba2,EBBA2,EBBA2 (2013-2017),2013,2017,2015,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Cuculus-canorus/ebba2/occurrence/
Cuculus canorus,22683873,33UWS3,ebba2,EBBA2,EBBA2 (2013-2017),2013,2017,2015,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Cuculus-canorus/ebba2/occurrence/
Cuculus canorus,22683873,33UWS4,ebba2,EBBA2,EBBA2 (2013-2017),2013,2017,2015,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Cuculus-canorus/ebba2/occurrence/
Cuculus canorus,22683873,33UWT1,ebba2,EBBA2,EBBA2 (2013-2017),2013,2017,2015,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Cuculus-canorus/ebba2/occurrence/
Cuculus canorus,22683873,33UWT2,ebba2,EBBA2,EBBA2 (2013-2017),2013,2017,2015,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Cuculus-canorus/ebba2/occurrence/
Cuculus canorus,22683873,33UWT3,ebba2,EBBA2,EBBA2 (2013-2017),2013,2017,2015,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Cuculus-canorus/ebba2/occurrence/
Cuculus canorus,22683873,33UWT4,ebba2,EBBA2,EBBA2 (2013-2017),2013,2017,2015,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Cuculus-canorus/ebba2/occurrence/
Cuculus canorus,22683873,33UWU1,ebba2,EBBA2,EBBA2 (2013-2017),2013,2017,2015,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Cuculus-canorus/ebba2/occurrence/
Cuculus canorus,22683873,33UWU2,ebba2,EBBA2,EBBA2 (2013-2017),2013,2017,2015,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Cuculus-canorus/ebba2/occurrence/
Cuculus canorus,22683873,33UWU3,ebba2,EBBA2,EBBA2 (2013-2017),2013,2017,2015,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Cuculus-canorus/ebba2/occurrence/
Cuculus canorus,22683873,33UWU4,ebba2,EBBA2,EBBA2 (2013-2017),2013,2017,2015,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Cuculus-canorus/ebba2/occurrence/
Cuculus canorus,22683873,33UWV1,ebba2,EBBA2,EBBA2 (2013-2017),2013,2017,2015,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Cuculus-canorus/ebba2/occurrence/
Cuculus canorus,22683873,33UWV2,ebba2,EBBA2,EBBA2 (2013-2017),2013,2017,2015,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Cuculus-canorus/ebba2/occurrence/
Cuculus canorus,22683873,33UWV3,ebba2,EBBA2,EBBA2 (2013-2017),2013,2017,2015,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Cuculus-canorus/ebba2/occurrence/
Cuculus canorus,22683873,33UWV4,ebba2,EBBA2,EBBA2 (2013-2017),2013,2017,2015,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Cuculus-canorus/ebba2/occurrence/
Cuculus canorus,22683873,33UXA1,ebba2,EBBA2,EBBA2 (2013-2017),2013,2017,2015,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Cuculus-canorus/ebba2/occurrence/
Cuculus canorus,22683873,33UXA2,ebba2,EBBA2,EBBA2 (2013-2017),2013,2017,2015,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Cuculus-canorus/ebba2/occurrence/
Cuculus canorus,22683873,33UXA3,ebba2,EBBA2,EBBA2 (2013-2017),2013,2017,2015,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Cuculus-canorus/ebba2/occurrence/
Cuculus canorus,22683873,33UXA4,ebba2,EBBA2,EBBA2 (2013-2017),2013,2017,2015,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Cuculus-canorus/ebba2/occurrence/
Cuculus canorus,22683873,33UXP1,ebba2,EBBA2,EBBA2 (2013-2017),2013,2017,2015,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Cuculus-canorus/ebba2/occurrence/
Cuculus canorus,22683873,33UXP2,ebba2,EBBA2,EBBA2 (2013-2017),2013,2017,2015,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Cuculus-canorus/ebba2/occurrence/
Cuculus canorus,22683873,33UXP3,ebba2,EBBA2,EBBA2 (2013-2017),2013,2017,2015,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Cuculus-canorus/ebba2/occurrence/
Cuculus canorus,22683873,33UXP4,ebba2,EBBA2,EBBA2 (2013-2017),2013,2017,2015,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Cuculus-canorus/ebba2/occurrence/
Cuculus canorus,22683873,33UXQ1,ebba2,EBBA2,EBBA2 (2013-2017),2013,2017,2015,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Cuculus-canorus/ebba2/occurrence/
Cuculus canorus,22683873,33UXQ2,ebba2,EBBA2,EBBA2 (2013-2017),2013,2017,2015,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Cuculus-canorus/ebba2/occurrence/
Cuculus canorus,22683873,33UXQ3,ebba2,EBBA2,EBBA2 (2013-2017),2013,2017,2015,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Cuculus-canorus/ebba2/occurrence/
Cuculus canorus,22683873,33UXQ4,ebba2,EBBA2,EBBA2 (2013-2017),2013,2017,2015,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Cuculus-canorus/ebba2/occurrence/
Cuculus canorus,22683873,33UXR1,ebba2,EBBA2,EBBA2 (2013-2017),2013,2017,2015,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Cuculus-canorus/ebba2/occurrence/
Cuculus canorus,22683873,33UXR2,ebba2,EBBA2,EBBA2 (2013-2017),2013,2017,2015,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Cuculus-canorus/ebba2/occurrence/
Cuculus canorus,22683873,33UXR3,ebba2,EBBA2,EBBA2 (2013-2017),2013,2017,2015,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Cuculus-canorus/ebba2/occurrence/
Cuculus canorus,22683873,33UXR4,ebba2,EBBA2,EBBA2 (2013-2017),2013,2017,2015,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Cuculus-canorus/ebba2/occurrence/
Cuculus canorus,22683873,33UXS1,ebba2,EBBA2,EBBA2 (2013-2017),2013,2017,2015,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Cuculus-canorus/ebba2/occurrence/
Cuculus canorus,22683873,33UXS2,ebba2,EBBA2,EBBA2 (2013-2017),2013,2017,2015,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Cuculus-canorus/ebba2/occurrence/
Cuculus canorus,22683873,33UXS3,ebba2,EBBA2,EBBA2 (2013-2017),2013,2017,2015,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Cuculus-canorus/ebba2/occurrence/
Cuculus canorus,22683873,33UXS4,ebba2,EBBA2,EBBA2 (2013-2017),2013,2017,2015,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Cuculus-canorus/ebba2/occurrence/
Cuculus canorus,22683873,33UXT1,ebba2,EBBA2,EBBA2 (2013-2017),2013,2017,2015,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Cuculus-canorus/ebba2/occurrence/
Cuculus canorus,22683873,33UXT2,ebba2,EBBA2,EBBA2 (2013-2017),2013,2017,2015,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Cuculus-canorus/ebba2/occurrence/
Cuculus canorus,22683873,33UXT3,ebba2,EBBA2,EBBA2 (2013-2017),2013,2017,2015,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Cuculus-canorus/ebba2/occurrence/
Cuculus canorus,22683873,33UXT4,ebba2,EBBA2,EBBA2 (2013-2017),2013,2017,2015,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Cuculus-canorus/ebba2/occurrence/
Cuculus canorus,22683873,33UXU1,ebba2,EBBA2,EBBA2 (2013-2017),2013,2017,2015,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Cuculus-canorus/ebba2/occurrence/
Cuculus canorus,22683873,33UXU2,ebba2,EBBA2,EBBA2 (2013-2017),2013,2017,2015,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Cuculus-canorus/ebba2/occurrence/
Cuculus canorus,22683873,33UXU3,ebba2,EBBA2,EBBA2 (2013-2017),2013,2017,2015,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Cuculus-canorus/ebba2/occurrence/
Cuculus canorus,22683873,33UXU4,ebba2,EBBA2,EBBA2 (2013-2017),2013,2017,2015,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Cuculus-canorus/ebba2/occurrence/
Cuculus canorus,22683873,33UXV1,ebba2,EBBA2,EBBA2 (2013-2017),2013,2017,2015,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Cuculus-canorus/ebba2/occurrence/
Cuculus canorus,22683873,33UXV2,ebba2,EBBA2,EBBA2 (2013-2017),2013,2017,2015,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Cuculus-canorus/ebba2/occurrence/
Cuculus canorus,22683873,33UXV3,ebba2,EBBA2,EBBA2 (2013-2017),2013,2017,2015,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Cuculus-canorus/ebba2/occurrence/
Cuculus canorus,22683873,33UXV4,ebba2,EBBA2,EBBA2 (2013-2017),2013,2017,2015,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Cuculus-canorus/ebba2/occurrence/
Cuculus canorus,22683873,33UYP1,ebba2,EBBA2,EBBA2 (2013-2017),2013,2017,2015,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Cuculus-canorus/ebba2/occurrence/
Cuculus canorus,22683873,33UYP2,ebba2,EBBA2,EBBA2 (2013-2017),2013,2017,2015,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Cuculus-canorus/ebba2/occurrence/
Cuculus canorus,22683873,33VUC1,ebba2,EBBA2,EBBA2 (2013-2017),2013,2017,2015,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Cuculus-canorus/ebba2/occurrence/
Cuculus canorus,22683873,33VUC2,ebba2,EBBA2,EBBA2 (2013-2017),2013,2017,2015,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Cuculus-canorus/ebba2/occurrence/
Cuculus canorus,22683873,33VUC3,ebba2,EBBA2,EBBA2 (2013-2017),2013,2017,2015,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Cuculus-canorus/ebba2/occurrence/
Cuculus canorus,22683873,33VUC4,ebba2,EBBA2,EBBA2 (2013-2017),2013,2017,2015,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Cuculus-canorus/ebba2/occurrence/
Cuculus canorus,22683873,33VUD1,ebba2,EBBA2,EBBA2 (2013-2017),2013,2017,2015,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Cuculus-canorus/ebba2/occurrence/
Cuculus canorus,22683873,33VUD2,ebba2,EBBA2,EBBA2 (2013-2017),2013,2017,2015,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Cuculus-canorus/ebba2/occurrence/
Cuculus canorus,22683873,33VUD3,ebba2,EBBA2,EBBA2 (2013-2017),2013,2017,2015,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Cuculus-canorus/ebba2/occurrence/
Cuculus canorus,22683873,33VUD4,ebba2,EBBA2,EBBA2 (2013-2017),2013,2017,2015,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Cuculus-canorus/ebba2/occurrence/
Cuculus canorus,22683873,33VUE3,ebba2,EBBA2,EBBA2 (2013-2017),2013,2017,2015,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Cuculus-canorus/ebba2/occurrence/
Cuculus canorus,22683873,33VUE4,ebba2,EBBA2,EBBA2 (2013-2017),2013,2017,2015,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Cuculus-canorus/ebba2/occurrence/
Cuculus canorus,22683873,33VUF3,ebba2,EBBA2,EBBA2 (2013-2017),2013,2017,2015,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Cuculus-canorus/ebba2/occurrence/
Cuculus canorus,22683873,33VUF4,ebba2,EBBA2,EBBA2 (2013-2017),2013,2017,2015,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Cuculus-canorus/ebba2/occurrence/
Cuculus canorus,22683873,33VUG3,ebba2,EBBA2,EBBA2 (2013-2017),2013,2017,2015,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Cuculus-canorus/ebba2/occurrence/
Cuculus canorus,22683873,33VUG4,ebba2,EBBA2,EBBA2 (2013-2017),2013,2017,2015,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Cuculus-canorus/ebba2/occurrence/
Cuculus canorus,22683873,33VUH3,ebba2,EBBA2,EBBA2 (2013-2017),2013,2017,2015,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Cuculus-canorus/ebba2/occurrence/
Cuculus canorus,22683873,33VUH4,ebba2,EBBA2,EBBA2 (2013-2017),2013,2017,2015,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Cuculus-canorus/ebba2/occurrence/
Cuculus canorus,22683873,33VUJ3,ebba2,EBBA2,EBBA2 (2013-2017),2013,2017,2015,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Cuculus-canorus/ebba2/occurrence/
Cuculus canorus,22683873,33VUJ4,ebba2,EBBA2,EBBA2 (2013-2017),2013,2017,2015,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Cuculus-canorus/ebba2/occurrence/
Cuculus canorus,22683873,33VUK3,ebba2,EBBA2,EBBA2 (2013-2017),2013,2017,2015,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Cuculus-canorus/ebba2/occurrence/
Cuculus canorus,22683873,33VUK4,ebba2,EBBA2,EBBA2 (2013-2017),2013,2017,2015,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Cuculus-canorus/ebba2/occurrence/
Cuculus canorus,22683873,33VUL3,ebba2,EBBA2,EBBA2 (2013-2017),2013,2017,2015,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Cuculus-canorus/ebba2/occurrence/
Cuculus canorus,22683873,33VUL4,ebba2,EBBA2,EBBA2 (2013-2017),2013,2017,2015,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Cuculus-canorus/ebba2/occurrence/
